pk_cid,probabilidad_em_acount,nombre_grupo
1468223,0.5336612013031314,Sin producto
1467891,0.5336612013031314,Sin producto
1468240,0.5336612013031314,Sin producto
1445533,0.5336563150218551,Sin producto
1510778,0.5336536642840634,Sin producto
1445385,0.5336534040941739,Sin producto
1464081,0.5336468101591595,Sin producto
1493390,0.533644908608207,Sin producto
1425758,0.5336439306759262,Sin producto
1208411,0.5336421599353828,Sin producto
1546195,0.533633890839932,Sin producto
1546632,0.533633890839932,Sin producto
1436846,0.5336329446226046,Sin producto
1324548,0.5336168511412087,Sin producto
1531306,0.5336164357228126,Sin producto
1516259,0.53361333627633,Clientes de nómina
1435599,0.5336124682691096,Sin producto
1330041,0.5336105988175045,Sin producto
1230524,0.5336088594588593,Sin producto
1425107,0.5336065167253506,Sin producto
510409,0.5336056385893992,Sin producto
1522652,0.5336050863631938,Sin producto
1436590,0.5336010591394873,Sin producto
1414072,0.5335980418392748,Sin producto
1547459,0.5335956656709814,Sin producto
1388262,0.5335923752558839,Sin producto
1318538,0.5335888639096434,Sin producto
1410759,0.53358689021079,Sin producto
1416203,0.53358689021079,Sin producto
1403746,0.5335773476712097,Sin producto
1327521,0.5335750126060146,Sin producto
1344132,0.5335750126060146,Sin producto
1323088,0.5335750126060146,Sin producto
1145156,0.5335738111638635,Sin producto
1440751,0.533567740617334,Sin producto
1489723,0.5335677003152772,Sin producto
1481674,0.5335677003152772,Sin producto
1467496,0.5335677003152772,Sin producto
1493846,0.5335677003152772,Sin producto
1478203,0.5335677003152772,Sin producto
1481636,0.5335677003152772,Sin producto
1493720,0.5335677003152772,Sin producto
1481667,0.5335677003152772,Sin producto
1476091,0.5335677003152772,Sin producto
1493968,0.5335677003152772,Sin producto
1471351,0.5335677003152772,Sin producto
1476068,0.5335677003152772,Sin producto
1489804,0.5335677003152772,Sin producto
1482251,0.5335677003152772,Sin producto
1493801,0.5335677003152772,Sin producto
1488628,0.5335677003152772,Sin producto
1482132,0.5335677003152772,Sin producto
1468031,0.5335677003152772,Sin producto
1481491,0.5335677003152772,Sin producto
1163149,0.5335523584099326,Sin producto
1500408,0.5335522678922813,Sin producto
1405834,0.5335463406570105,Clientes de nómina
1440849,0.533544724931439,Sin producto
1358174,0.5335397095635634,Sin producto
1312906,0.5335382495884053,Sin producto
1540402,0.5335368757137067,Sin producto
1401895,0.5335255544524895,Sin producto
1286624,0.5335187617549411,Sin producto
1493508,0.5335143096947046,Sin producto
1327937,0.5335095678534566,Sin producto
1297881,0.5335057884633013,Sin producto
1178849,0.533502015568376,Sin producto
1181115,0.533502015568376,Sin producto
1320747,0.5335012665252252,Sin producto
137148,0.5334941197775533,Particulares básicos
1391979,0.5334888186152491,Sin producto
1519437,0.5334836320249524,Sin producto
1197677,0.5334828218483336,Sin producto
1186962,0.5334828218483336,Sin producto
1515731,0.53348231252181,Sin producto
1515062,0.5334819686614928,Sin producto
641693,0.5334819686614928,Sin producto
1517514,0.5334819686614928,Sin producto
1515178,0.5334819686614928,Sin producto
1326618,0.5334787156151305,Sin producto
1198623,0.5334756035144588,Sin producto
1218794,0.5334615172765078,Sin producto
1225961,0.5334615172765078,Sin producto
1213182,0.5334542012396429,Sin producto
1171920,0.5334539788679572,Sin producto
1083750,0.5334451087292942,Sin producto
1389518,0.5334421228716668,Sin producto
1271395,0.5334384419732032,Sin producto
1349013,0.5334369072504701,Sin producto
622669,0.5334332207281058,Sin producto
1495604,0.5334317733024311,Particulares básicos
1183482,0.5334281389726375,Sin producto
1414100,0.5334221699451545,Sin producto
1397280,0.5334220322013205,Sin producto
1368728,0.5334200463366233,Sin producto
1334054,0.5334145201417102,Sin producto
1521327,0.5334139197427377,Sin producto
817170,0.5334099664888132,Sin producto
1366079,0.5334099185953872,Sin producto
1218708,0.5334095449122579,Sin producto
1367503,0.5334074182643397,Sin producto
1208127,0.5333993820549812,Sin producto
1164506,0.5333923352024358,Sin producto
1228696,0.5333912492137145,Sin producto
1349026,0.5333906176202914,Sin producto
1397159,0.5333842929105572,Sin producto
1405730,0.5333820347480713,Sin producto
1376151,0.5333751257987465,Sin producto
1166004,0.5333720464244575,Sin producto
1171280,0.5333720464244575,Sin producto
1167561,0.5333720464244575,Sin producto
1160302,0.5333720464244575,Sin producto
1171291,0.5333720464244575,Sin producto
1165131,0.5333720464244575,Sin producto
1411019,0.5333715233164815,Sin producto
1418184,0.5333715233164815,Sin producto
1524935,0.5333585081359193,Sin producto
1522334,0.5333585081359193,Sin producto
1442027,0.5333541071475709,Sin producto
1426806,0.533353360365237,Sin producto
1425198,0.533353360365237,Sin producto
1427054,0.533353360365237,Sin producto
1432843,0.533353360365237,Sin producto
1229005,0.5333492515281013,Sin producto
1490322,0.5333485075989974,Sin producto
1495833,0.5333483405122467,Sin producto
1291132,0.5333474847119161,Sin producto
1417037,0.5333418459859284,Sin producto
1194266,0.533340887584657,Sin producto
1261024,0.5333344642528843,Sin producto
1509722,0.5333319794822798,Sin producto
1359707,0.5333243873682343,Sin producto
1226005,0.5333227709031682,Sin producto
1211461,0.533317846986083,Sin producto
1280778,0.5333169902537588,Sin producto
1382679,0.5333152789911476,Sin producto
1506705,0.5333119519748357,Sin producto
1511424,0.5333119519748357,Sin producto
1500637,0.5333119519748357,Sin producto
1215381,0.5333094460521318,Sin producto
1409119,0.5333090285382519,Sin producto
1419710,0.5333090285382519,Sin producto
1203741,0.5333074896435979,Sin producto
1372839,0.5332999296321603,Sin producto
1526563,0.5332969246779237,Sin producto
1454791,0.5332957356744596,Sin producto
1161551,0.533290416132305,Sin producto
1528266,0.5332879921727435,Sin producto
1334863,0.5332872129827761,Sin producto
1176403,0.5332792966728036,Sin producto
1366288,0.5332726538294779,Sin producto
1166823,0.5332720494129402,Sin producto
1497913,0.5332708347090812,Sin producto
1498669,0.5332708347090812,Sin producto
1497902,0.5332708347090812,Sin producto
1508483,0.5332708347090812,Sin producto
1508500,0.5332708347090812,Sin producto
1498230,0.5332708347090812,Sin producto
1509632,0.5332708347090812,Sin producto
1497863,0.5332708347090812,Sin producto
1501683,0.5332708347090812,Sin producto
1505961,0.5332708347090812,Sin producto
1498065,0.5332708347090812,Sin producto
1504560,0.5332708347090812,Sin producto
1510402,0.5332708347090812,Sin producto
1506863,0.5332708347090812,Sin producto
1504693,0.5332708347090812,Sin producto
1504737,0.5332708347090812,Sin producto
1501524,0.5332708347090812,Sin producto
1504565,0.5332708347090812,Sin producto
1510232,0.5332708347090812,Sin producto
1496647,0.5332708347090812,Sin producto
1074411,0.5332703373194029,Clientes de nómina
1544044,0.5332667385989808,Sin producto
1546584,0.5332667385989808,Sin producto
1227463,0.5332606779974151,Sin producto
1522164,0.5332592882443212,Sin producto
1204405,0.5332491374446209,Sin producto
1297327,0.5332482016233874,Sin producto
1219032,0.5332445868748132,Sin producto
1512965,0.5332445603141537,Sin producto
1520124,0.5332445603141537,Sin producto
1458261,0.5332424273764128,Sin producto
1158084,0.5332395994549044,Sin producto
1362060,0.5332380834484399,Sin producto
1416115,0.5332380226072705,Sin producto
1232464,0.5332316326400109,Sin producto
1228817,0.5332316326400109,Sin producto
1376462,0.5332205943874474,Sin producto
1363619,0.5332086462898915,Sin producto
1296422,0.53320136717757,Sin producto
1359431,0.5331994150913983,Sin producto
1200803,0.5331987192854982,Sin producto
1232729,0.5331957577351272,Sin producto
1232486,0.5331957577351272,Sin producto
1235882,0.5331957577351272,Sin producto
318631,0.5331949614047347,Particulares básicos
1337582,0.5331945802322371,Particulares básicos
1364984,0.5331896377800072,Sin producto
1371796,0.5331896377800072,Sin producto
1372968,0.5331896377800072,Sin producto
1204708,0.5331896004809666,Sin producto
1197743,0.5331896004809666,Sin producto
1168228,0.533188035578219,Sin producto
1526056,0.5331842931161048,Sin producto
1394554,0.5331842135341739,TOP ahorradores
1185537,0.5331802701130562,Sin producto
1123873,0.5331799418902333,TOP ahorradores
1292665,0.5331782254208695,Sin producto
1525133,0.5331758772747736,Sin producto
1377229,0.5331744522162086,Sin producto
1183587,0.5331741804572306,Sin producto
1376953,0.5331729654469536,Sin producto
1257063,0.5331674274688537,Sin producto
1378937,0.5331627767468892,Sin producto
1259282,0.5331584177593951,Sin producto
1365675,0.5331573892354606,Sin producto
1379762,0.5331569188762711,Sin producto
1224181,0.533155585101959,Sin producto
1201373,0.5331537383116325,Sin producto
1148786,0.5331503674210695,Sin producto
1502457,0.5331424274853234,Sin producto
1167792,0.5331421501550621,Sin producto
1252265,0.533137208360749,Sin producto
1406089,0.5331364865752042,Sin producto
1237114,0.5331364694548523,Sin producto
1236158,0.5331364694548523,Sin producto
1236204,0.5331364694548523,Sin producto
1338960,0.5331360237720612,Sin producto
1379909,0.5331323300889504,Sin producto
1215526,0.533131632816485,Sin producto
1232441,0.5331276069277574,Sin producto
1386352,0.5331275417808603,Sin producto
1381906,0.5331274123782909,Sin producto
1380211,0.5331269429342361,Sin producto
1390670,0.5331256310318645,Sin producto
1151769,0.5331159105415502,Sin producto
1516654,0.5331155345828352,Sin producto
1515720,0.5331147248152216,Sin producto
1517231,0.5331147248152216,Sin producto
1516507,0.5331147248152216,Sin producto
1204837,0.5331116630737871,Sin producto
1207871,0.5331116630737871,Sin producto
1210184,0.5331116630737871,Sin producto
1211896,0.5331116630737871,Sin producto
1183438,0.5331116630737871,Sin producto
1212141,0.5331116630737871,Sin producto
1197484,0.5331116630737871,Sin producto
1174008,0.5331116630737871,Sin producto
1414984,0.5331087186201904,Sin producto
1192353,0.5331086690010901,Sin producto
1404304,0.5331075331908324,Sin producto
1390058,0.5331075196315318,Sin producto
1225955,0.5330948988106118,Sin producto
1226009,0.5330948988106118,Sin producto
1222360,0.5330948988106118,Sin producto
1507435,0.5330942969785426,Sin producto
1166773,0.5330868941835714,Sin producto
1461887,0.5330832883742247,Sin producto
1451254,0.5330808377127684,Sin producto
1249164,0.5330775537620026,Sin producto
1463430,0.5330759035379847,Sin producto
1226014,0.5330753892088411,Sin producto
1397635,0.5330752847087912,Sin producto
1435340,0.5330749694535732,Sin producto
1017741,0.5330716252392175,TOP ahorradores
1319206,0.533070158053406,Sin producto
1175437,0.5330659529258825,Sin producto
1489878,0.5330608094446766,Sin producto
1467166,0.5330582715334327,Sin producto
1247037,0.5330462210366596,Sin producto
1517624,0.5330459221010023,Sin producto
1211966,0.533036008453709,Sin producto
1277328,0.5330315557809316,Sin producto
1543371,0.5330299459545301,Sin producto
1380550,0.5330283848763292,Sin producto
1375135,0.533028258345797,Sin producto
1438360,0.5330275209080675,Sin producto
1251971,0.5330239123222483,Sin producto
1378077,0.5330221018091692,Sin producto
1439409,0.5330199924635711,Sin producto
1163132,0.5330173790929719,Sin producto
1239688,0.5330137865205312,Particulares básicos
1262105,0.5330120578877611,Sin producto
1303243,0.5330087239021067,Sin producto
1378104,0.5330067899855929,Sin producto
1418100,0.5330051405556713,Sin producto
1397884,0.5330036766813722,Sin producto
1415488,0.5330018540560814,Sin producto
1314282,0.5330010026571347,Sin producto
1514213,0.5329900733644124,Sin producto
1534392,0.5329750154063617,Sin producto
1539924,0.5329466344373291,Sin producto
1260914,0.5329401555268601,Sin producto
1379596,0.5329347791317901,Sin producto
1310814,0.532928882214365,Sin producto
1363565,0.5329277628313572,Sin producto
1253115,0.532925850258365,Sin producto
1433401,0.5329218141699634,Sin producto
1285166,0.5329194363575044,Sin producto
1382345,0.532917968312347,Sin producto
1414676,0.5329155754505801,Sin producto
1407785,0.5329155754505801,Sin producto
1415859,0.5329155754505801,Sin producto
1385770,0.5329151298960458,Sin producto
1371918,0.532914944627568,Sin producto
1272772,0.5329093666339695,Sin producto
1228065,0.5328966608096701,Sin producto
1361783,0.5328955437282441,TOP ahorradores
1339621,0.5328934022736758,Sin producto
1323281,0.5328934022736758,Sin producto
1394413,0.5328933518846796,Sin producto
1186818,0.5328905729665979,Sin producto
1546653,0.5328869346939222,Sin producto
1474569,0.5328839961834384,Sin producto
1398603,0.5328835226471111,Sin producto
1230659,0.5328829564172565,Sin producto
1225812,0.532881405162233,Sin producto
1511260,0.5328786621094185,Sin producto
1177856,0.5328769068309723,Sin producto
1377191,0.5328759341776983,Sin producto
1175789,0.5328523685166382,Sin producto
1227321,0.5328471562069987,Sin producto
1318299,0.5328342915954261,Sin producto
1328427,0.5328303790950313,Sin producto
1382145,0.5328303039555798,Sin producto
1312054,0.5328239621909263,Sin producto
1440746,0.5328235100432592,Sin producto
1506021,0.5328135484125904,Sin producto
1472214,0.5328062125668076,Sin producto
1168187,0.5328056841047804,Sin producto
1214318,0.5327978454849096,Sin producto
1325611,0.5327952544091218,Sin producto
1331535,0.5327952544091218,Sin producto
1000806,0.5327920658140626,Clientes de nómina
1293471,0.5327896681439402,Sin producto
1496955,0.532785329004794,Sin producto
1402376,0.5327824682958664,Sin producto
1247556,0.5327802430897179,Sin producto
1346142,0.5327795062461191,Sin producto
1401312,0.5327795013205104,Sin producto
1399324,0.5327788066291523,Sin producto
1366842,0.5327752709162465,Sin producto
1231479,0.5327695330126406,Sin producto
1303533,0.5327625742908496,Sin producto
1533177,0.5327599902914595,Sin producto
1221881,0.5327560360146304,Sin producto
1517458,0.5327413126273672,Sin producto
240547,0.5327360046515985,Particulares básicos
1252751,0.5327292892969967,Sin producto
1547121,0.5327280730156035,Sin producto
1197211,0.5327210469310888,Sin producto
1384746,0.5327176463110544,Sin producto
1374161,0.5327155420753846,Sin producto
1323093,0.5327151162263963,Sin producto
1239195,0.5327133863834044,Sin producto
1174035,0.532705572462807,Sin producto
1184012,0.532705572462807,Sin producto
1380091,0.5327031189686975,Sin producto
1229791,0.5326982593819671,Sin producto
1235726,0.5326982593819671,Sin producto
1235569,0.5326982593819671,Sin producto
1231328,0.5326982593819671,Sin producto
1233249,0.5326982593819671,Sin producto
1231087,0.5326982593819671,Sin producto
1519382,0.5326822281546288,Sin producto
1378171,0.5326746590958035,Sin producto
1379485,0.5326735310027858,Sin producto
1218672,0.532662016794645,Sin producto
1226067,0.532662016794645,Sin producto
1208656,0.5326601006447247,Sin producto
1496082,0.5326553481167434,Sin producto
1507987,0.5326553481167434,Sin producto
1508160,0.5326540781509925,Sin producto
1281605,0.5326417427045504,Sin producto
1349403,0.5326379474460221,Sin producto
1420669,0.5326349654545046,Sin producto
1192667,0.532629803306804,Sin producto
1382855,0.5326258864860285,Sin producto
1535027,0.5326235333841267,Sin producto
1442323,0.532619750110058,TOP ahorradores
1548099,0.5326153525169413,Sin producto
1236275,0.532612057890087,Sin producto
1235544,0.532612057890087,Sin producto
1235838,0.532612057890087,Sin producto
1235610,0.532612057890087,Sin producto
1235895,0.532612057890087,Sin producto
1290280,0.5326111960757268,Sin producto
1296794,0.5326111960757268,Sin producto
1507291,0.532604614510089,Sin producto
1508610,0.532604614510089,Sin producto
1415053,0.5326021069386407,Sin producto
1420076,0.5326021069386407,Sin producto
1416304,0.5326021069386407,Sin producto
1411547,0.5326021069386407,Sin producto
1410925,0.5326021069386407,Sin producto
1362466,0.5326005339386545,Sin producto
1390833,0.5326000738797648,Sin producto
1390710,0.5325998674790985,Sin producto
1393728,0.5325935592470792,Sin producto
1231486,0.5325919047228098,Sin producto
1363207,0.5325904494294953,Sin producto
1386018,0.5325863512625966,Sin producto
1235694,0.5325821795484245,Sin producto
1165724,0.5325781062622914,Sin producto
1435913,0.5325774305384673,Sin producto
1376523,0.5325750489442196,Sin producto
1402779,0.5325677818803597,TOP ahorradores
1394048,0.5325656296177963,Sin producto
1277175,0.5325646364138132,Sin producto
1453417,0.5325608068818497,Sin producto
1218644,0.5325583263003818,Sin producto
1222304,0.5325583263003818,Sin producto
1207925,0.5325503656839178,Sin producto
1426999,0.5325384649429665,Sin producto
1504797,0.5325376881037668,Sin producto
1175608,0.5325213204621417,Sin producto
1419193,0.5325166943315747,Sin producto
1177036,0.5325057080634421,Sin producto
1208371,0.5325044802607608,Sin producto
1197700,0.5325044802607608,Sin producto
1153861,0.5324960128183973,Sin producto
1374526,0.5324954173007547,Sin producto
1371081,0.5324945905294671,Sin producto
1297288,0.5324906680574559,Sin producto
1208175,0.5324845175662669,Sin producto
1195843,0.5324845175662669,Sin producto
1369939,0.5324760826216504,Sin producto
1182094,0.5324743081092409,Sin producto
1355945,0.5324736293030919,Sin producto
1403722,0.5324695835999145,Sin producto
1020257,0.5324636456691333,TOP ahorradores
1315004,0.5324626824575017,Sin producto
1512692,0.5324624406215898,Sin producto
1348931,0.5324513603890717,Sin producto
1218898,0.532428469274655,Sin producto
1393814,0.5324241724957545,Sin producto
1157240,0.5324179456579664,Sin producto
1511989,0.5324155735078712,Sin producto
1245246,0.5324136163210941,Sin producto
1441122,0.5324028861663105,Sin producto
1333979,0.5323949507758746,Sin producto
1175370,0.53238647427194,Sin producto
1311200,0.532385442626882,Sin producto
1435106,0.5323806479938213,Sin producto
1431182,0.5323785967013221,Sin producto
1390639,0.5323642048369323,Sin producto
1309164,0.5323629213538691,Sin producto
1228059,0.5323565509049951,Sin producto
1362656,0.5323513909481916,Sin producto
1387879,0.5323510529558156,Sin producto
1367884,0.5323496592802647,Sin producto
1422065,0.5323437455658249,Sin producto
1326421,0.5323429300102369,Sin producto
1442099,0.5323366589216278,Sin producto
1545465,0.5323322918915713,Sin producto
1395211,0.5323292074078569,Sin producto
1266737,0.5323225023498773,Sin producto
1340374,0.532322431735523,Sin producto
1256115,0.5323171045237319,Particulares básicos
1243915,0.5323145716524945,Sin producto
1172121,0.5323093790662984,Sin producto
1537279,0.5323057444391828,Sin producto
1513694,0.5323030220966545,Sin producto
1518752,0.5323017997781911,Sin producto
1187939,0.532296590866559,Sin producto
1369090,0.5322935248000842,Clientes de nómina
1548168,0.5322931738519183,Sin producto
1482327,0.5322928699705028,Sin producto
1459487,0.5322916957825192,Sin producto
1459786,0.5322916957825192,Sin producto
1462407,0.5322916957825192,Sin producto
1460309,0.5322916957825192,Sin producto
1520760,0.5322849156408941,Sin producto
1424994,0.532283935513633,Sin producto
1442949,0.5322799593136575,Sin producto
1391658,0.532271295874405,Sin producto
1530336,0.5322690651399771,Sin producto
1532717,0.5322690651399771,Sin producto
1445881,0.5322670727096105,Sin producto
1398738,0.5322665370210801,Sin producto
1345509,0.5322608998939348,Sin producto
1380896,0.5322604945561774,Sin producto
1257819,0.532256716081116,Sin producto
1527079,0.5322545112956184,Sin producto
1374084,0.5322514147551574,Sin producto
1379395,0.5322512971553217,Sin producto
1435558,0.5322511536948819,TOP ahorradores
1425368,0.5322437326418178,Sin producto
1411558,0.5322405809283783,Sin producto
1409194,0.5322405809283783,Sin producto
1358747,0.5322366656088601,Sin producto
1488143,0.5322310084309834,Sin producto
1398070,0.5322245844603212,Sin producto
1220651,0.5322224674782216,Sin producto
1173041,0.5322141475807388,Sin producto
1366927,0.5322079246008513,Sin producto
1370348,0.5321955578842101,Sin producto
1364973,0.5321955578842101,Sin producto
1372568,0.5321955578842101,Sin producto
1371756,0.5321955578842101,Sin producto
1358607,0.5321952837291997,Sin producto
1022003,0.5321911337419628,Particulares básicos
1486218,0.5321909438344883,Particulares básicos
1262903,0.5321898962431447,TOP ahorradores
1529769,0.5321818959636208,Sin producto
1258731,0.5321767106189603,Sin producto
1525406,0.532176207919589,Sin producto
1498814,0.5321757664673531,Clientes de nómina
1372107,0.5321732361923088,Sin producto
1491834,0.5321721249290257,Sin producto
1369120,0.5321706849112189,Sin producto
1368282,0.5321703193208692,Sin producto
1294158,0.5321702388112599,Sin producto
1475185,0.5321643269636408,Sin producto
1490512,0.5321643269636408,Sin producto
1470936,0.5321643269636408,Sin producto
1393996,0.5321632607312274,Sin producto
1376345,0.5321632062145324,Sin producto
1172616,0.5321599938524874,Sin producto
1173987,0.5321599938524874,Sin producto
1377050,0.5321571938869987,Particulares básicos
1380108,0.5321567176620241,Sin producto
1389452,0.5321531231417973,Sin producto
1522192,0.5321460955111386,Sin producto
1292714,0.5321460941706703,Sin producto
1222387,0.532142162499208,Sin producto
1396425,0.5321358776163251,Sin producto
1258970,0.5321304056437355,Sin producto
1374146,0.532121888340807,Sin producto
1507884,0.5321196083866263,Sin producto
1350716,0.5321129182231733,Sin producto
1266613,0.5321109427387278,Sin producto
1315393,0.5321105369261064,Sin producto
1454781,0.5321029382843719,Sin producto
1531870,0.5321015057204339,Sin producto
1439381,0.5320930331587268,Sin producto
502946,0.5320914484807434,Sin producto
1340179,0.53208966913668,Sin producto
1391174,0.5320888087732712,Sin producto
1337623,0.5320857052022029,Sin producto
1464703,0.5320789554473834,Sin producto
1456285,0.5320789554473834,Sin producto
1225411,0.5320726178839428,Sin producto
1380264,0.5320711296208214,Sin producto
1306803,0.5320660272792568,Sin producto
1306784,0.5320660272792568,Sin producto
1440796,0.532057579723587,Sin producto
1354675,0.5320553651592204,Sin producto
1335739,0.5320508530143235,Sin producto
1371497,0.5320476417126563,Sin producto
1296741,0.5320470171467607,Sin producto
1295645,0.5320470171467607,Sin producto
1268748,0.532045772077587,Sin producto
1219793,0.5320452852092779,Sin producto
1376881,0.5320439035475848,Sin producto
1166728,0.5320425128417606,Sin producto
1209951,0.5320422720731426,Sin producto
1267379,0.5320404308272294,Sin producto
1443569,0.5320335057799317,Sin producto
1384526,0.5320184460769146,Sin producto
1464672,0.5320162217957735,Sin producto
1442384,0.5320161178722734,Sin producto
1298542,0.5320149538878797,Sin producto
1144707,0.5320135785570458,Sin producto
1398916,0.5320093767428798,TOP ahorradores
1288106,0.5320092260222816,Sin producto
1378223,0.5320074404659175,Sin producto
1336989,0.5320072442193038,Sin producto
1341217,0.5319977019821712,Sin producto
1520208,0.5319926557533773,Sin producto
1519741,0.5319926557533773,Sin producto
1376981,0.5319880165308158,Sin producto
1452114,0.5319784677114021,Sin producto
1356059,0.5319772175592611,Sin producto
1348771,0.5319644126443586,TOP ahorradores
1218942,0.5319603659884894,Sin producto
1449831,0.531960000461061,Particulares básicos
1187268,0.5319589016504411,Sin producto
1204919,0.5319589016504411,Sin producto
1352663,0.5319578973320085,Sin producto
1447645,0.531949638639683,Sin producto
1212197,0.5319431829803161,Sin producto
1208215,0.5319431829803161,Sin producto
1301502,0.5319394098363749,Sin producto
1504844,0.5319390694934665,Sin producto
1006923,0.5319347099574488,Clientes de nómina
1231513,0.531929047352378,Sin producto
1229771,0.531929047352378,Sin producto
1232580,0.531929047352378,Sin producto
1231452,0.531929047352378,Sin producto
1232608,0.531929047352378,Sin producto
1396057,0.5319276581278,Sin producto
1367146,0.5319256517109195,Sin producto
1387535,0.5319245554467243,Sin producto
1014227,0.5319242130595806,Sin producto
1152758,0.5319150133971532,Sin producto
1420673,0.5319133725343104,Clientes de nómina
1168203,0.5319119953843705,Sin producto
1167988,0.5319119953843705,Sin producto
1440533,0.5319114508192251,Particulares básicos
1196184,0.5319085495046693,Sin producto
1471202,0.531907149564551,Sin producto
1471197,0.531907149564551,Sin producto
1493156,0.531907149564551,Sin producto
1489252,0.531907149564551,Sin producto
1449760,0.531904362844098,Sin producto
1360351,0.5319027623974609,Sin producto
1239469,0.531898895831869,Sin producto
1287638,0.5318984304941873,Sin producto
1142645,0.5318966596629688,Sin producto
1218756,0.5318949203906644,Sin producto
1225851,0.5318949203906644,Sin producto
1222283,0.5318949203906644,Sin producto
1172651,0.5318851408924956,Sin producto
1183193,0.5318851408924956,Sin producto
1182424,0.5318851408924956,Sin producto
1161541,0.5318811264047808,Sin producto
1161552,0.5318811264047808,Sin producto
1008414,0.531878859033219,Clientes de nómina
1200999,0.5318782269587616,Sin producto
1514742,0.5318687262698956,Sin producto
1472697,0.5318607950228131,Sin producto
1481475,0.5318607950228131,Sin producto
1494772,0.5318607950228131,Sin producto
1495554,0.5318607950228131,Sin producto
1482445,0.5318607950228131,Sin producto
1494378,0.5318607950228131,Sin producto
1389710,0.5318586019624384,Sin producto
1325235,0.5318556110715863,Sin producto
1367271,0.5318429333521564,Sin producto
1248490,0.5318425434330627,Sin producto
1267939,0.5318418704561799,Sin producto
1368304,0.5318402991180557,Sin producto
1260998,0.5318397886092817,Sin producto
1446264,0.5318388858867698,Sin producto
1347897,0.5318379939275374,Sin producto
1326583,0.5318374603600463,Sin producto
1090755,0.5318286057004995,Clientes de nómina
1405800,0.5318283619023663,Sin producto
1208345,0.5318248567295654,Sin producto
1325526,0.5318244191483225,Sin producto
1513751,0.5318230985946418,Sin producto
1512268,0.5318230985946418,Sin producto
1231078,0.5318230905686137,Sin producto
1297798,0.5318228838670498,Sin producto
1454274,0.5318198921604099,Sin producto
1203930,0.5318147988813836,Sin producto
1188685,0.5318147988813836,Sin producto
1330935,0.5318129229030722,Sin producto
1240808,0.5318054957811132,Sin producto
1375737,0.5317949102916127,Sin producto
1335317,0.5317920507033401,Clientes de nómina
1200768,0.5317898603566833,Sin producto
1368390,0.5317875179833637,Sin producto
1368389,0.5317875179833637,Sin producto
1183228,0.531783508322457,Sin producto
1376147,0.5317821891717187,Sin producto
1390054,0.5317735985781414,Sin producto
449776,0.5317729533683553,Sin producto
1075545,0.5317644144810196,TOP ahorradores
1360408,0.5317548620504556,Sin producto
1440160,0.5317496995083361,Sin producto
1269106,0.5317496560199781,Sin producto
1424622,0.5317490373217364,Sin producto
1516981,0.5317451218020139,Sin producto
1388704,0.5317405542571652,Sin producto
1404563,0.5317325612074133,Sin producto
1390172,0.5317311067886722,Sin producto
1181405,0.5317286279893526,Sin producto
1218710,0.5317259268078229,Sin producto
1370180,0.5317237317678689,Sin producto
1203983,0.5317232349775994,Sin producto
1462051,0.5317210257646726,Sin producto
1443048,0.5317183356901034,Sin producto
1321381,0.5317181960427698,Sin producto
1369210,0.5317157883404385,Sin producto
1427691,0.5317145247009675,Sin producto
1422561,0.5317086482214157,Sin producto
1054446,0.5317024353472003,Clientes de nómina
1539406,0.5316973078159034,Sin producto
1231326,0.5316970127223998,Sin producto
1351032,0.5316967880068534,Sin producto
1377679,0.5316949583186528,Clientes de nómina
1506091,0.5316932252026987,Sin producto
1511099,0.5316932252026987,Sin producto
1435763,0.53169313655851,Sin producto
1383837,0.5316815433599473,Sin producto
1495004,0.5316786472264595,Sin producto
1478550,0.5316786472264595,Sin producto
1212122,0.5316766811209109,Sin producto
1208255,0.5316698516217782,Sin producto
1278662,0.5316688389784432,Sin producto
1207826,0.5316675097112719,Sin producto
254964,0.5316638077175728,Particulares básicos
1440772,0.5316629389593565,Sin producto
1514760,0.5316620908717209,Sin producto
1535094,0.5316590559612703,Sin producto
1533535,0.5316590559612703,Sin producto
1276875,0.5316567241111148,Sin producto
1381790,0.5316473920413408,Sin producto
1178854,0.5316444444021656,Sin producto
1473394,0.5316432875487055,Sin producto
1369618,0.5316373150420669,Sin producto
1208209,0.5316332350547566,Sin producto
1365411,0.5316327705408738,Sin producto
1446759,0.5316303435831539,Sin producto
1499815,0.5316295257142611,Sin producto
1379674,0.5316287608574711,Sin producto
1261946,0.531627399720012,Sin producto
1227108,0.5316245069916362,Sin producto
1536432,0.5316227515327366,Sin producto
1534542,0.5316227515327366,Sin producto
1512298,0.5316211553463086,Sin producto
1527566,0.5316140546962117,Sin producto
1209859,0.5316086207635813,Sin producto
1467645,0.5316055559714602,Sin producto
1306315,0.5316009253742002,Sin producto
1231954,0.531599030610716,Sin producto
1505850,0.5315931736695232,Sin producto
1390952,0.5315862739983515,Sin producto
1381829,0.5315796332612811,Sin producto
1545441,0.5315775078237147,Sin producto
1388482,0.5315755948248241,Sin producto
1396096,0.5315719327189328,TOP ahorradores
1366752,0.5315715549325913,Sin producto
1272253,0.5315698661739415,Sin producto
1249752,0.5315596880968146,Sin producto
1152409,0.5315534221865494,Sin producto
1198849,0.5315502541777836,Sin producto
1306407,0.5315481571283144,TOP ahorradores
1387861,0.5315359795956301,Sin producto
1372416,0.5315291266296883,Sin producto
1385446,0.5315247520241695,Sin producto
