pk_cid,probabilidad_pension_plan,nombre_grupo
1273108,0.8237381001984739,Clientes de nómina
1402313,0.8237378533743929,Particulares con tarjeta
1537225,0.8237342886636575,Particulares con tarjeta
1024054,0.823730525262154,Particulares básicos
1298925,0.8237290288998571,Particulares con tarjeta
1244194,0.8237289330014299,Particulares básicos
1393118,0.8237258962936382,Particulares con tarjeta
1260399,0.8237182007067751,Particulares con tarjeta
1022658,0.8237110669592504,Particulares con tarjeta
1252888,0.823709993572378,Clientes de nómina
1303685,0.8237064608330258,Clientes de nómina
1269345,0.8237041709448357,Particulares con tarjeta
1266770,0.8237031829363258,Particulares básicos
1268306,0.8237016762933927,Clientes de nómina
1217857,0.8237001224064283,Particulares con tarjeta
1150299,0.8236973946270042,Clientes de nómina
1240239,0.823692744147255,Particulares con tarjeta
1236623,0.8236857800318168,Particulares con tarjeta
1256658,0.8236792109799014,Particulares con tarjeta
1320064,0.8236745865078057,Particulares básicos
1079679,0.8236736330267029,Particulares con tarjeta
869414,0.823665992658559,Particulares con tarjeta
1202754,0.8236646576755456,Particulares con tarjeta
1370775,0.8236629624320335,Particulares con tarjeta
1150708,0.8236587665002788,Particulares con tarjeta
1499720,0.8236562389135776,Particulares con tarjeta
1250564,0.8236551035038301,Particulares con tarjeta
1087905,0.8236539081639902,Particulares básicos
1131795,0.8236485250968144,Clientes de nómina
1251638,0.8236454462737384,Particulares con tarjeta
1402681,0.8236417804964512,Clientes de nómina
1375692,0.8236394817224053,Particulares con tarjeta
1538936,0.8236378309433914,Particulares con tarjeta
1538146,0.8236378309433914,Particulares con tarjeta
1264578,0.8236346519167486,Particulares con tarjeta
1020734,0.8236331744408318,Universitarios inactivos
1347614,0.8236291916740254,Particulares básicos
1211945,0.8236274878010403,Clientes de nómina
1278608,0.8236263279565276,Particulares básicos
1132603,0.8236247426965471,Particulares con tarjeta
1332410,0.8236195689671969,Universitarios inactivos
1170773,0.823612910642978,Particulares con tarjeta
1322485,0.8236101735793929,Clientes de nómina
1125874,0.8236076154414671,Particulares con tarjeta
1291983,0.8236022002708829,Particulares con tarjeta
1127887,0.8235998555704908,Particulares con tarjeta
1345232,0.8235992857606601,Particulares con tarjeta
1096144,0.8235959846020195,Particulares básicos
1220287,0.8235925836723849,Particulares con tarjeta
1236632,0.8235919827682685,Particulares con tarjeta
1201163,0.82359168889262,Clientes de nómina
1247309,0.8235916118533815,Clientes de nómina
1004856,0.823589317060896,Particulares básicos
1128708,0.8235830006485592,Universitarios inactivos
1301454,0.8235820678081958,Particulares con tarjeta
1302772,0.8235820678081958,Particulares básicos
1288681,0.8235803632502672,Clientes de nómina
800652,0.8235780024321666,Particulares básicos
1385957,0.8235755067616056,Particulares con tarjeta
1540863,0.8235740121659803,Particulares con tarjeta
1540645,0.8235740121659803,Particulares con tarjeta
1538266,0.8235740121659803,Particulares con tarjeta
1283455,0.8235672487928729,Particulares básicos
1261858,0.8235645218292708,Particulares básicos
1127888,0.823563719431363,Particulares básicos
1236307,0.8235624618857126,Particulares con tarjeta
1396855,0.8235615978888978,Clientes de nómina
1173650,0.8235511771279942,Particulares con tarjeta
1253888,0.8235310984651428,Particulares con tarjeta
1358547,0.8235274295077728,Particulares básicos
1251105,0.8235244487102097,Particulares con tarjeta
1261788,0.8235236412300942,Universitarios inactivos
1147258,0.8235229049445171,Particulares con tarjeta
1255831,0.8235199868114206,Clientes de nómina
1391913,0.8235190161251128,Particulares con tarjeta
1018971,0.8235187530750188,Clientes de nómina
1022040,0.8235174084079321,Particulares con tarjeta
1171699,0.8235079582555901,Particulares con tarjeta
1206525,0.8234931715606931,Particulares con tarjeta
1262235,0.8234867660901005,Particulares con tarjeta
1335232,0.8234826194341726,Particulares básicos
1438550,0.8234788830905,Clientes de nómina
1237532,0.8234756837402828,Clientes de nómina
1285692,0.8234749241683033,Particulares básicos
1176921,0.8234743127705333,Particulares con tarjeta
1538746,0.823470516246676,Particulares con tarjeta
1537858,0.823470516246676,Particulares con tarjeta
1544883,0.8234646140373774,Particulares básicos
1546481,0.8234646140373774,Particulares básicos
1543268,0.8234646140373774,Particulares básicos
1547045,0.8234646140373774,Particulares básicos
1542813,0.8234646140373774,Particulares básicos
1262358,0.8234627729745199,Particulares con tarjeta
1216594,0.8234549803590618,Particulares con tarjeta
1500182,0.823454941055844,Universitarios recién llegados
1295760,0.823452062140618,Particulares con tarjeta
1083881,0.8234479656703312,Particulares con tarjeta
1257444,0.8234437972825822,Particulares con tarjeta
1141320,0.8234428859434543,Particulares con tarjeta
1262652,0.8234428010862624,Particulares con tarjeta
1447672,0.8234398216442222,Particulares con tarjeta
1109933,0.8234289903797554,Universitarios inactivos
1343033,0.8234254049290739,Clientes de nómina
1257157,0.8234239074335199,Particulares con tarjeta
1321385,0.823417254459713,Particulares con tarjeta
1237948,0.8234122564349807,Particulares con tarjeta
1528064,0.8234083926279006,Particulares con tarjeta
1081099,0.8233958664437065,Particulares básicos
1000709,0.8233893285564077,Clientes de nómina
1140299,0.8233859403409161,Clientes de nómina
1138032,0.8233834054531773,Clientes de nómina
1327403,0.8233773878252112,Particulares básicos
1115020,0.8233770562527281,Clientes de nómina
1015271,0.8233741493645358,Particulares con tarjeta
1301871,0.8233683038271693,Particulares básicos
1111443,0.823368202855292,Particulares con tarjeta
1026306,0.8233649198833233,Clientes de nómina
1127071,0.8233623984812146,Universitarios recién llegados
1263634,0.8233592730610759,Particulares básicos
1384354,0.8233590558049864,Particulares básicos
1244892,0.8233547200434734,Clientes de nómina
1069445,0.8233526640360317,Universitarios recién llegados
1539890,0.823350921936156,Particulares con tarjeta
1541397,0.823350921936156,Particulares con tarjeta
1376972,0.8233509023087837,Particulares con tarjeta
1219000,0.8233487530688206,Particulares con tarjeta
1419263,0.8233421573291515,Particulares con tarjeta
1254545,0.8233419915636213,Particulares básicos
1241450,0.8233371019777632,Particulares con tarjeta
1381962,0.8233335156253097,Particulares con tarjeta
1387292,0.8233329239609056,Particulares con tarjeta
1021935,0.8233301427325183,Clientes de nómina
1188240,0.8233293933041863,Clientes de nómina
1307903,0.8233265715837033,Particulares con tarjeta
1262698,0.8233255577091565,Particulares con tarjeta
1370051,0.8233217729997953,Particulares con tarjeta
1213143,0.8233124960824364,Particulares básicos
1322790,0.8233102130859551,Clientes de nómina
1176859,0.8233088879749656,Particulares con tarjeta
1403521,0.8233086045087199,Particulares con tarjeta
1274055,0.8233077950967972,Particulares con tarjeta
1268227,0.8232907131690371,Particulares con tarjeta
1196363,0.8232877969455735,Particulares básicos
1258156,0.8232867980630073,Particulares con tarjeta
1375515,0.8232811003773232,Particulares con tarjeta
1442452,0.8232809273769683,Particulares con tarjeta
1251663,0.8232776536623461,Particulares básicos
1128189,0.8232679464769851,Clientes de nómina
1300900,0.8232636634014318,Particulares básicos
1191413,0.8232610355496808,Clientes de nómina
1182377,0.8232561386749926,Particulares con tarjeta
1263751,0.8232509977595235,Particulares básicos
1360629,0.8232463104365212,Particulares con tarjeta
1210237,0.8232370506977524,Particulares con tarjeta
1381200,0.8232355064150256,Particulares con tarjeta
1303982,0.8232337379372558,Particulares con tarjeta
1301590,0.8232299463514391,Particulares con tarjeta
1257728,0.8232268929801171,Particulares básicos
1169224,0.823224991425414,Particulares básicos
1016167,0.8232234289427425,Clientes de nómina
1165765,0.8232194177842873,Particulares básicos
1515546,0.8232128063667846,Particulares con tarjeta
1297496,0.8232111131358885,Particulares básicos
1236006,0.8232065542003963,Clientes de nómina
1019835,0.823196998048563,Particulares con tarjeta
1543737,0.8231805949926552,Particulares básicos
1542842,0.8231805949926552,Particulares básicos
1516628,0.823180272935534,Particulares con tarjeta
1237133,0.8231791872925595,Particulares con tarjeta
1243124,0.8231778535820653,Particulares con tarjeta
1232935,0.8231726814282251,Clientes de nómina
1267197,0.8231675685172558,Particulares con tarjeta
1284502,0.8231610305789071,Particulares con tarjeta
1059132,0.823158876569766,Particulares con tarjeta
1249533,0.823157520579685,Clientes de nómina
1317297,0.8231504574023333,Particulares con tarjeta
1244242,0.8231385517746519,Particulares básicos
1366980,0.8231365503527662,Particulares con tarjeta
1180292,0.8231327541622482,Clientes de nómina
1546905,0.8231277463113336,Particulares básicos
1545648,0.8231277463113336,Particulares básicos
1544010,0.8231277463113336,Particulares básicos
1545074,0.8231277463113336,Particulares básicos
1255669,0.8231243590489777,Particulares básicos
1247155,0.8231241554988706,Particulares con tarjeta
1027551,0.8231150514294444,Universitarios recién llegados
1443548,0.8231095427636654,Universitarios recién llegados
1255620,0.8231048309344096,Universitarios recién llegados
1258131,0.8230924833585049,Particulares básicos
1164055,0.8230871264356316,Particulares con tarjeta
1319046,0.8230864437954191,Particulares con tarjeta
1334675,0.8230856300023163,Particulares con tarjeta
1242468,0.8230844233758231,Particulares con tarjeta
1253254,0.8230839181713253,Particulares con tarjeta
1364535,0.823083727760343,Particulares con tarjeta
1300286,0.8230761742261175,Particulares con tarjeta
1238040,0.8230747759759754,Particulares con tarjeta
1351611,0.823074294546214,Particulares con tarjeta
1243801,0.8230682872411776,Clientes de nómina
1357758,0.823065288274981,Particulares con tarjeta
1164114,0.8230563522207527,Particulares con tarjeta
322659,0.8230551982506366,Particulares con tarjeta
1061679,0.8230547357178581,Universitarios recién llegados
1100084,0.8230502140159821,Particulares con tarjeta
1126295,0.8230405195718865,Particulares con tarjeta
1015010,0.8230330129712581,Universitarios inactivos
1235223,0.8230293755579375,Particulares con tarjeta
1019946,0.8230277578718179,Particulares con tarjeta
1327634,0.8230274210936663,Clientes de nómina
1394751,0.8230273756774732,Particulares básicos
1157381,0.8230264782003038,Universitarios recién llegados
1388881,0.823015279831318,Clientes de nómina
1135316,0.8230139376814687,Particulares con tarjeta
1247527,0.8230091501902539,Particulares con tarjeta
1418430,0.8230083567611298,Clientes de nómina
1525342,0.8230079974819563,Particulares con tarjeta
1172781,0.8230074019837597,Particulares con tarjeta
1061697,0.8230057803800638,Particulares con tarjeta
1336274,0.8230023773375762,Particulares con tarjeta
1386885,0.8229988193871032,Particulares con tarjeta
1385469,0.8229986648968886,Particulares con tarjeta
1164172,0.822994091663327,Particulares con tarjeta
1015651,0.8229920098393185,Particulares con tarjeta
1256745,0.8229856552126669,Clientes de nómina
1355291,0.8229823700160291,Particulares con tarjeta
1259070,0.822977799135181,Universitarios inactivos
1111495,0.8229770641490315,Particulares con tarjeta
1124480,0.8229653155614303,Particulares con tarjeta
1543915,0.8229583457279197,Particulares con tarjeta
1255702,0.8229532527601169,Particulares con tarjeta
1180333,0.8229510593353971,Clientes de nómina
1254181,0.8229506192990116,Clientes de nómina
1384347,0.8229434788450387,Particulares con tarjeta
1277647,0.8229426994080271,Clientes de nómina
1211722,0.8229381502155879,Particulares con tarjeta
1240844,0.8229288858441625,Clientes de nómina
1428768,0.822926276460741,Particulares básicos
1400907,0.8229232897209312,Universitarios recién llegados
1202334,0.8229230087777757,Particulares con tarjeta
1168267,0.8229109108065852,Particulares con tarjeta
1242677,0.822910557070539,Universitarios inactivos
1244035,0.8229083640360376,Particulares básicos
1264834,0.8229074853484898,Particulares con tarjeta
1543078,0.8229071435805568,Particulares básicos
1547442,0.8229071435805568,Particulares básicos
1547452,0.8229071435805568,Particulares básicos
1542772,0.8229071435805568,Particulares básicos
1375646,0.8228948527976196,Clientes de nómina
1318818,0.8228936100369462,Particulares con tarjeta
1546772,0.8228870318623492,Particulares con tarjeta
1545900,0.8228870318623492,Particulares con tarjeta
1019547,0.8228789673827056,Clientes de nómina
1266257,0.8228781659958084,Particulares con tarjeta
1526531,0.8228767665190074,Clientes de nómina
1169400,0.8228664745551874,Particulares básicos
1204210,0.8228637829750031,Particulares básicos
1098956,0.8228544262002359,Particulares básicos
1398426,0.8228524299041222,Particulares con tarjeta
1342268,0.8228455389591027,Particulares con tarjeta
1330655,0.8228449410126475,Particulares con tarjeta
1462614,0.8228381772343302,Clientes de nómina
1339151,0.8228360948301763,Particulares con tarjeta
1342100,0.8228360948301763,Particulares con tarjeta
1337600,0.8228299888253316,Particulares con tarjeta
1208943,0.8228281761630094,Particulares con tarjeta
1239860,0.8228215436890294,Particulares con tarjeta
1374656,0.8228202892634365,Particulares con tarjeta
1404250,0.8228184686343497,Particulares básicos
1252591,0.8228113523996007,Particulares básicos
1158902,0.8228110252308969,Universitarios recién llegados
1252582,0.8228090279142993,Particulares con tarjeta
1176021,0.8228089461671417,Particulares con tarjeta
1232191,0.822808135379349,Particulares con tarjeta
1265105,0.8228054446156983,Particulares con tarjeta
1547362,0.8228028432743932,Particulares con tarjeta
1053690,0.8227920663827306,Particulares básicos
1530180,0.8227874090684654,Particulares con tarjeta
1109178,0.8227823103123337,Particulares con tarjeta
1172753,0.8227807487113941,Clientes de nómina
1139388,0.8227669230496799,Clientes de nómina
1251470,0.8227664278495301,Particulares con tarjeta
805664,0.822765933816238,Particulares con tarjeta
1118496,0.822763699231385,Particulares con tarjeta
1544318,0.822762397141173,Particulares básicos
1177663,0.8227581044042384,Clientes de nómina
1263754,0.8227576902506465,Particulares con tarjeta
1375171,0.8227569828268648,Particulares con tarjeta
1235274,0.8227549494798073,Particulares con tarjeta
1127894,0.822753283931181,Clientes de nómina
1547505,0.8227531398590803,Particulares con tarjeta
1547207,0.8227531398590803,Particulares con tarjeta
1203198,0.8227500935069922,Particulares básicos
1399160,0.8227420270710896,Universitarios recién llegados
1540993,0.8227408495347351,Particulares básicos
1318906,0.8227254516573119,Particulares con tarjeta
1255959,0.8227199085468648,Particulares con tarjeta
1454158,0.8227017264722787,Particulares con tarjeta
1264144,0.822693468490929,Particulares con tarjeta
1136865,0.8226831488163951,Particulares básicos
1400594,0.8226824080579571,Particulares con tarjeta
1179530,0.8226751288784495,Particulares con tarjeta
1016363,0.8226720155703118,Particulares con tarjeta
1211259,0.822667923901123,Particulares con tarjeta
1391344,0.8226670304351852,Clientes de nómina
1379895,0.8226663163011835,Universitarios recién llegados
1334227,0.8226623252044046,Clientes de nómina
1377722,0.8226575334300069,Universitarios recién llegados
1333410,0.8226496807656241,Particulares con tarjeta
1301577,0.8226466670928384,Universitarios recién llegados
1080940,0.8226417682248452,Particulares básicos
1534511,0.8226398127734722,Particulares con tarjeta
1227941,0.8226390629393547,Particulares con tarjeta
1308270,0.8226360871990672,Particulares con tarjeta
1527474,0.8226343687304835,Particulares básicos
1307062,0.8226340866118195,Particulares con tarjeta
1436685,0.8226185418243477,Particulares con tarjeta
1378010,0.8226135316904845,Particulares básicos
1169292,0.8226054493907317,Particulares con tarjeta
1390285,0.8226030898518649,Particulares con tarjeta
1236802,0.8225944838674544,Particulares con tarjeta
1343148,0.8225869173751182,Particulares con tarjeta
862151,0.8225864481999272,Particulares con tarjeta
1260145,0.8225822800160654,Clientes de nómina
1263061,0.8225766410788722,Particulares básicos
1107234,0.8225746302810724,Particulares con tarjeta
1079814,0.8225746302810724,Particulares con tarjeta
1104035,0.8225675511342975,Particulares básicos
1098973,0.8225636608337474,Particulares con tarjeta
1200902,0.8225617027735878,Clientes de nómina
1308498,0.8225591386070047,Clientes de nómina
1249040,0.8225555461734713,Particulares con tarjeta
1542924,0.8225521589886005,Particulares básicos
1543363,0.8225521589886005,Particulares básicos
1034180,0.8225510735689205,Particulares con tarjeta
1260783,0.8225374410181168,Clientes de nómina
1272013,0.8225362821848154,Particulares básicos
1173290,0.8225337510615836,Particulares con tarjeta
1077416,0.8225315307121791,Particulares con tarjeta
1398652,0.822530516906441,Particulares con tarjeta
1343115,0.8225296471725004,Particulares con tarjeta
1236434,0.8225271899579746,Particulares con tarjeta
1254490,0.8225256933140612,Particulares con tarjeta
1351594,0.8225250933372934,Universitarios recién llegados
1266746,0.8225232942136403,Clientes de nómina
1381106,0.8225135991349035,Particulares con tarjeta
1266548,0.8225122045880734,Particulares con tarjeta
1267877,0.8225008341899167,Particulares con tarjeta
593817,0.8224917002991387,Clientes de nómina
1253967,0.8224857156094374,Universitarios recién llegados
1303821,0.8224849301811946,Particulares básicos
1534793,0.8224840543516138,Particulares con tarjeta
1259842,0.8224824441163606,Particulares con tarjeta
1174667,0.822474875177667,Clientes de nómina
1252642,0.8224745714733641,Particulares con tarjeta
1374485,0.8224740680546414,Clientes de nómina
1483528,0.8224700051871475,Particulares con tarjeta
1374070,0.8224693844631117,Particulares con tarjeta
1253278,0.8224663391289048,Particulares con tarjeta
1382171,0.8224582022709093,Particulares con tarjeta
1256540,0.8224509658920671,Particulares con tarjeta
1136454,0.8224500336573072,Particulares con tarjeta
1167112,0.8224401100039883,Particulares básicos
1387570,0.8224395371151356,Clientes de nómina
1437814,0.8224359843110203,Particulares con tarjeta
1161263,0.8224350543027087,Particulares con tarjeta
1542616,0.8224280251439872,Particulares con tarjeta
1214101,0.8224258925215429,Clientes de nómina
1238822,0.8224194202077264,Particulares con tarjeta
1140655,0.8224165878894951,Particulares básicos
1298307,0.8224153945480944,Particulares básicos
1544606,0.8224118259876673,Particulares con tarjeta
1266829,0.8224030637669316,Particulares básicos
1174095,0.822399382463784,Particulares básicos
1020527,0.8223947769608606,Particulares con tarjeta
1254737,0.822391139570193,Particulares con tarjeta
1016377,0.8223899284770172,Particulares básicos
1390572,0.8223888308666222,Clientes de nómina
1347566,0.8223886743889133,Particulares con tarjeta
1219618,0.8223853704525106,Particulares con tarjeta
1020386,0.8223805922728195,Particulares con tarjeta
1453614,0.8223801883538285,Particulares con tarjeta
1131410,0.8223752449586834,Clientes de nómina
1303902,0.8223696543940238,Particulares con tarjeta
1212282,0.8223454529674034,Universitarios recién llegados
1109568,0.8223437964758276,Clientes de nómina
1254592,0.8223387322687788,Clientes de nómina
1270264,0.8223323119714152,Particulares con tarjeta
1266572,0.8223308952888724,Particulares básicos
1306943,0.8223306244432502,Particulares básicos
1259264,0.8223239651308492,Particulares con tarjeta
1298166,0.8223224221134857,Particulares básicos
1209877,0.8223078830359484,Universitarios inactivos
1546888,0.8223044018862223,Particulares básicos
1016603,0.8223002117506298,Particulares básicos
1261542,0.82229999169688,Universitarios inactivos
1522265,0.8222966756723771,Particulares con tarjeta
1167084,0.8222963309887438,Clientes de nómina
1456052,0.822296305150713,Particulares con tarjeta
1387142,0.822293729193065,Clientes de nómina
1272774,0.8222899816079313,Particulares básicos
1237418,0.8222852730800388,Particulares con tarjeta
1389116,0.8222787104925431,Universitarios recién llegados
1385968,0.8222773993679007,Particulares con tarjeta
1152234,0.8222749362100781,Particulares básicos
1307044,0.8222744380743106,Particulares con tarjeta
1380569,0.822269370840768,Particulares con tarjeta
1380745,0.8222685182196496,Particulares con tarjeta
1541133,0.8222646173227184,Particulares con tarjeta
1161249,0.8222641861180287,Clientes de nómina
1381157,0.822260346368661,Clientes de nómina
1491391,0.8222512259156854,Particulares con tarjeta
1243371,0.8222485301024742,Particulares con tarjeta
1250336,0.8222471091020526,Particulares con tarjeta
1137630,0.8222411295341804,Particulares con tarjeta
1326221,0.8222363742001009,Particulares básicos
1137333,0.8222360976986941,Clientes de nómina
1378342,0.8222346766973988,Particulares con tarjeta
1366258,0.822230415136678,Particulares con tarjeta
1018798,0.8222301103733461,Clientes de nómina
1246380,0.8222261477918598,Particulares con tarjeta
1521239,0.8222247446418984,Particulares básicos
1026377,0.822199943211775,Particulares con tarjeta
1390510,0.8221960902970387,Particulares con tarjeta
890160,0.8221879922542308,Particulares con tarjeta
1523666,0.8221862069257437,Particulares con tarjeta
1405515,0.8221843121848351,Particulares con tarjeta
1139321,0.8221807836335638,Particulares básicos
1133282,0.8221803475749272,Particulares básicos
1076444,0.8221739242035129,Particulares con tarjeta
1187011,0.8221703481843106,Universitarios recién llegados
1436702,0.822167239810175,Clientes de nómina
1377751,0.8221592717882037,Particulares con tarjeta
1332582,0.8221589625610932,Clientes de nómina
1344568,0.8221589625610932,Clientes de nómina
1080766,0.8221586909164819,Particulares básicos
1394939,0.8221578936499452,Particulares con tarjeta
1242705,0.8221569136197773,Particulares básicos
1240997,0.8221528045891927,Particulares con tarjeta
1229939,0.8221517171251627,Particulares con tarjeta
1251083,0.8221511686568029,Clientes de nómina
1298917,0.8221453130577866,Clientes de nómina
1214151,0.8221417072859999,Particulares con tarjeta
1469772,0.8221406606558791,Clientes de nómina
1319521,0.8221334198091703,Particulares con tarjeta
1086511,0.8221326669659217,Particulares básicos
1410012,0.8221308178679536,Particulares con tarjeta
1097877,0.8221244542575014,Clientes de nómina
1136154,0.8221213212535003,Particulares con tarjeta
197381,0.8221209899265957,Particulares básicos
1242645,0.8221188379851413,Particulares con tarjeta
1462537,0.8221152575645488,Particulares con tarjeta
1382924,0.8221121040488016,Clientes de nómina
418506,0.822102995419079,Particulares básicos
1239538,0.8221001965730083,Particulares básicos
1305817,0.8220995751534906,Particulares básicos
1246077,0.8220985707595165,Particulares con tarjeta
1382873,0.8220958200119456,Particulares con tarjeta
1133878,0.8220895864838876,Particulares básicos
1173989,0.8220893322670745,Universitarios recién llegados
1429392,0.8220874263100026,Particulares con tarjeta
1014407,0.8220855471142229,Particulares con tarjeta
1246694,0.8220854357714038,Particulares con tarjeta
1398827,0.8220852144262858,Universitarios recién llegados
1135354,0.8220846978739628,Universitarios inactivos
1530462,0.8220789955145953,Particulares con tarjeta
1240199,0.8220788584008811,Universitarios inactivos
1170579,0.8220768075987773,Particulares con tarjeta
1295833,0.8220724292867115,Particulares con tarjeta
1395027,0.8220698977125248,Particulares con tarjeta
1377734,0.822064436627147,Clientes de nómina
1298540,0.8220607145957078,Particulares con tarjeta
1523888,0.822058185990733,Clientes de nómina
1522713,0.822058185990733,Particulares básicos
1022278,0.8220507355256484,Universitarios recién llegados
1138528,0.8220488456897611,Clientes de nómina
1052158,0.8220476949295084,Universitarios inactivos
1543450,0.8220368812089396,Particulares con tarjeta
1371068,0.8220359594220977,Particulares con tarjeta
1246906,0.8220297701811247,Particulares con tarjeta
1267935,0.8220240677055245,Particulares básicos
1126939,0.8220188331818811,Particulares con tarjeta
1438782,0.8220171368730115,Particulares básicos
1206192,0.8220125043045611,Clientes de nómina
1021506,0.8220093368951072,Particulares con tarjeta
1254308,0.8220061290996215,Particulares básicos
1023068,0.822002957239553,Particulares con tarjeta
1175957,0.8219993339347399,Particulares con tarjeta
1367029,0.8219953098514134,Universitarios recién llegados
1319543,0.8219822714476749,Particulares con tarjeta
1541766,0.8219815940522888,Particulares con tarjeta
1082935,0.821980775227559,Clientes de nómina
1237384,0.821973283608886,Clientes de nómina
1017948,0.8219699186395687,Universitarios inactivos
1263962,0.8219671214217033,Clientes de nómina
1263638,0.8219620772558204,Particulares con tarjeta
1197291,0.8219527863908056,Universitarios recién llegados
1222462,0.8219520762445516,Particulares con tarjeta
1216149,0.8219439068996889,Particulares con tarjeta
1518723,0.8219435629708914,Particulares con tarjeta
1394247,0.821943483136469,Clientes de nómina
1126181,0.8219387880404927,Universitarios inactivos
1395229,0.8219330181639544,Particulares con tarjeta
597542,0.8219315988600966,Particulares con tarjeta
1266876,0.821929867016954,Particulares básicos
1243549,0.8219291612053948,Clientes de nómina
1522588,0.8219156995425065,Particulares con tarjeta
1542936,0.8219081411187589,Particulares con tarjeta
1254045,0.8219073482770636,Particulares básicos
1233449,0.8219040926058842,Clientes de nómina
1533646,0.8219024986388292,Particulares con tarjeta
1529713,0.8219024986388292,Clientes de nómina
1243607,0.8218998060806431,Clientes de nómina
1075540,0.8218987210163561,Particulares básicos
1064083,0.8218979861017984,Clientes de nómina
1230602,0.8218867745908313,Universitarios inactivos
1035961,0.8218838622994167,Universitarios inactivos
1058287,0.8218806919946531,Particulares con tarjeta
1174732,0.8218740906580948,Clientes de nómina
1150593,0.8218682852776862,Particulares con tarjeta
1266066,0.8218647759560042,Clientes de nómina
1228063,0.8218645740410842,Clientes de nómina
1134938,0.8218623125231915,Particulares con tarjeta
1524807,0.8218614388453682,Particulares con tarjeta
1217543,0.8218577869474868,Particulares con tarjeta
1333212,0.8218520372728054,Particulares con tarjeta
1303158,0.8218442676427767,Particulares con tarjeta
1265340,0.8218419978619119,Particulares básicos
1387322,0.8218386158771365,Particulares con tarjeta
1267791,0.821835907444457,Particulares básicos
1255543,0.8218311079592994,Particulares básicos
1265663,0.8218285067550374,Particulares con tarjeta
1164044,0.82182626426299,Universitarios recién llegados
1262120,0.8218258896326192,Particulares con tarjeta
1272001,0.8218256473002286,Clientes de nómina
1335392,0.8218228523197912,Particulares con tarjeta
1105817,0.8218210327967131,Particulares básicos
1073111,0.8218209809266942,Particulares básicos
1250084,0.8218050635747111,Particulares básicos
1331712,0.821800804040427,Particulares con tarjeta
1135454,0.8217993215838189,Particulares con tarjeta
1378746,0.8217960913690496,Particulares con tarjeta
1377826,0.8217800504802596,Particulares básicos
1365006,0.8217792090937142,Particulares con tarjeta
1383919,0.821778234907617,Particulares con tarjeta
1340236,0.8217757097628687,Universitarios inactivos
1234642,0.8217706421102526,Particulares con tarjeta
1075525,0.8217688022933648,Clientes de nómina
1105279,0.8217672385174225,Particulares con tarjeta
1482360,0.82175892149295,Particulares con tarjeta
1302291,0.8217557316682805,Universitarios recién llegados
1453883,0.8217504426195176,Particulares con tarjeta
1542869,0.8217502304954027,Particulares básicos
1500201,0.8217484159229745,Particulares con tarjeta
1402771,0.821742963923525,Particulares con tarjeta
1133461,0.821736894055931,Particulares con tarjeta
1226598,0.8217366416126024,Particulares con tarjeta
1521714,0.8217360386695238,Particulares con tarjeta
1541325,0.8217344218058458,Particulares con tarjeta
1219583,0.8217322809920857,Universitarios inactivos
1366507,0.8217314144512659,Particulares con tarjeta
1207689,0.8217300486348275,Particulares básicos
1344329,0.8217259918966054,Particulares básicos
1126286,0.8217233691717175,Particulares con tarjeta
1213255,0.8217189502470259,Particulares con tarjeta
1370124,0.821718890890035,Particulares con tarjeta
1002146,0.8217183858723653,Particulares con tarjeta
1377994,0.8217179758503467,Particulares con tarjeta
1181438,0.8217166136076681,Particulares con tarjeta
1241387,0.8217150429746096,Particulares con tarjeta
1219785,0.8217115094221645,Particulares con tarjeta
1224705,0.8217114797596959,Particulares con tarjeta
1392368,0.8217090439201116,Particulares básicos
1244596,0.8217058995427623,Particulares con tarjeta
1506079,0.8217050840178742,Particulares con tarjeta
1256889,0.821700869229097,Particulares con tarjeta
1258562,0.8216997012886305,Particulares con tarjeta
1370376,0.8216990354115137,Particulares básicos
1134095,0.8216988318407419,Clientes de nómina
1535014,0.8216956759978811,Particulares con tarjeta
1321248,0.8216918947454455,Particulares con tarjeta
1023730,0.8216908999547011,Clientes de nómina
1077316,0.8216890319252527,Clientes de nómina
1379286,0.8216800220949076,Particulares con tarjeta
1241009,0.8216751110057803,Particulares con tarjeta
1234792,0.8216740946837771,Particulares básicos
1389320,0.8216724397313212,Universitarios recién llegados
1206561,0.8216711940635381,Particulares con tarjeta
1428925,0.8216666608640225,Particulares con tarjeta
1336867,0.8216600255670721,Clientes de nómina
1162637,0.8216563357239385,Universitarios inactivos
1537177,0.8216503106540579,Particulares con tarjeta
1402146,0.8216498354565054,Particulares con tarjeta
1528863,0.821648807092704,Particulares básicos
1201088,0.8216411466288818,Particulares con tarjeta
1391051,0.8216378624100649,Clientes de nómina
1136784,0.821631142976366,Particulares con tarjeta
1155257,0.8216249478048023,Universitarios inactivos
1019807,0.8216248849945371,Particulares básicos
1112684,0.8216204742428369,Clientes de nómina
1347862,0.8216188490045901,Particulares básicos
1203902,0.8216166144891779,Particulares con tarjeta
1255549,0.8216147494889983,Particulares con tarjeta
1118626,0.8216129806442125,Particulares con tarjeta
1247542,0.8216116526153499,Clientes de nómina
1241741,0.8216104760158142,Particulares básicos
1249323,0.821606674442684,Particulares con tarjeta
1347706,0.8216062049094255,Particulares con tarjeta
1202312,0.821604779632493,Particulares con tarjeta
1342757,0.8216041697167823,Particulares con tarjeta
1209753,0.8216040997609402,Particulares con tarjeta
