pk_cid,probabilidad_pension_plan
1440468,0.5342872400503691
1194434,0.5342296484619451
1278184,0.5342233136152575
1142767,0.5342226155238485
1065794,0.5342180412273302
315843,0.5341857092774125
1044350,0.5341695473816257
1553605,0.53416347080617
1086498,0.5341631891823155
1551178,0.534162146955473
1551226,0.534162146955473
1056815,0.5341596476851974
1089574,0.5341577968694852
1065274,0.534156858915124
1161957,0.534139820586851
1042541,0.5341361983388931
1073943,0.5341314788560677
1113681,0.5341199216438094
1552174,0.5341180931219944
1552944,0.5341180931219944
1365986,0.5341158423796251
1040171,0.5340905017913216
1253774,0.534090090227001
1284484,0.5340899581945134
668458,0.5340885202396339
1192897,0.5340816729515626
1059798,0.5340664365180373
1391831,0.5340569874141914
1276340,0.5340504355356668
1553132,0.5340447998200676
1121614,0.5340346163206976
1043937,0.5340303271676916
1052342,0.5340286703389491
1001798,0.5340138842200752
1278155,0.5339927702158356
1486722,0.533980996034257
1174585,0.5339773431440725
1091871,0.5339745337244786
1043546,0.5339673783712493
1033724,0.5339673783712493
1141170,0.5339396024781589
1174577,0.5339352675554881
1451680,0.5339205994264005
1290822,0.5339178526609708
1459372,0.5338991273242707
1088435,0.5338765905467963
1460895,0.533844139464333
1461650,0.533844139464333
1463058,0.533844139464333
1459872,0.533844139464333
1458054,0.533844139464333
1458397,0.533844139464333
1458872,0.533844139464333
1459502,0.533844139464333
1445966,0.533844139464333
1459775,0.533844139464333
1342774,0.533837532481363
1539781,0.533823129064249
1213020,0.5338213890659641
1195066,0.5337965719507328
1416514,0.5337959970979415
1329075,0.5337959266157636
1311616,0.5337958725696638
1158402,0.5337901474928473
1149932,0.533778782589552
1178066,0.5337588419641252
1198952,0.5337587874262071
1281477,0.5337017527794573
1468991,0.5336936180704929
1041849,0.5336798100629677
1217556,0.5336790493207082
1093419,0.5336768195387064
1550762,0.5336659233119767
1553374,0.5336599859573277
1549091,0.5336599859573277
1287871,0.5336587021020317
1097064,0.5336503812804612
1023501,0.5336438756954102
1269911,0.5336357614319431
1065236,0.5336333036932263
1289612,0.5336296932701299
1106181,0.5336267362974676
1056272,0.5336247897402717
1143153,0.5336135279070771
1147448,0.5336135279070771
1040523,0.5336006596551115
1032564,0.533590987555888
1333844,0.5335889791057921
1153153,0.5335798713616834
1031660,0.5335765632004887
1032689,0.5335765632004887
1291026,0.5335755741302284
1553289,0.5335661188085183
1312755,0.5335643850875015
1290847,0.5335597287170148
1181851,0.5335569323651779
1303700,0.5335499741463975
1304018,0.5335499741463975
1232914,0.5335453967996238
1070603,0.5335353976814745
1146500,0.5335228225941806
1072073,0.5335210012209652
1549086,0.5335208297437934
1549297,0.5335208297437934
1108337,0.5335111482896618
1535001,0.5335010937452805
1185640,0.5334943277908019
1520230,0.5334884696668811
565459,0.5334873399004708
1011681,0.5334693716441042
1018131,0.5334613313478108
1140659,0.533456035170833
1534756,0.5334555986670746
1552062,0.5334375491781469
1069783,0.5334294347015687
1211357,0.5333973669041442
1553275,0.5333830558970799
1322083,0.5333812903826497
1339190,0.5333812903826497
1115075,0.5333789555573868
1162532,0.5333759482554001
1222760,0.5333709027889859
815974,0.5333488814480103
1103897,0.5333437156357632
1273371,0.533337726759423
1026126,0.5333349285744362
1191758,0.533330827755466
1507382,0.533320285700713
1321702,0.533308989814738
1210999,0.5332939271321598
1276493,0.5332885807957289
1278084,0.5332885807957289
1281387,0.5332885807957289
1278756,0.5332885807957289
1292939,0.533279376526166
1392771,0.5332787189397618
1389603,0.5332681285980339
1065826,0.5332567428090725
1040621,0.5332483745888202
1520332,0.5332482527397954
1154928,0.5332432045295675
1362400,0.5332285957569369
1393598,0.5332262900926278
1435287,0.5332257636500202
1548524,0.5332255838789237
1065814,0.5332136181823959
1112345,0.5332097636712793
1405641,0.5332075026996277
1519948,0.5332070482422728
1162798,0.5331958499290144
1226199,0.5331933451337774
1208645,0.5331797970147342
1067584,0.5331716794344533
1146567,0.5331464317788192
1310359,0.5331424227592327
1381261,0.5331303068951808
1387558,0.5331007612250843
1035767,0.5330935791408067
1155666,0.5330820291832534
1278148,0.5330765857176171
1356536,0.5330731137105396
1198869,0.5330670978256348
1032531,0.5330648559271811
1079692,0.5330589828539758
1375010,0.5330536507402123
1378296,0.5330421602922903
1083491,0.5330416015086575
1294968,0.5330192246146592
1451151,0.5330123941243492
1552382,0.5330074599218846
1162642,0.5330040444182729
1108629,0.5329932167657012
1052774,0.5329919999948275
1149972,0.5329858301024256
1071380,0.5329569120540144
1325510,0.5329508112696346
1376219,0.5329422340210817
1531582,0.532930199324068
1319663,0.5329293437749427
1259412,0.5329273105289343
1058700,0.5329268981896141
1421792,0.5329193077630421
1027574,0.5329130463773907
1092234,0.5329099535137347
1028402,0.5329090942697969
1043150,0.5329030198906269
1031721,0.5329030198906269
1028323,0.5328985318292517
1553488,0.5328931450564708
1491698,0.5328865340113501
1140016,0.5328818995715469
1302391,0.5328678922741986
1027211,0.5328666199782113
1389690,0.5328662349743419
1155891,0.5328599858027362
1385802,0.5328598187252467
1075823,0.5328552679723683
1046978,0.5328551390110635
1142174,0.5328270628985398
1020321,0.5328267333074821
1097518,0.532826428174912
1293823,0.5328128237362959
1549400,0.5328126482629139
1159648,0.5328025837947276
1515893,0.532796200671498
1204308,0.5327920838131326
1072370,0.5327726941551792
1054104,0.5327558935987231
1451156,0.5327546618252589
1278835,0.5327536755316523
1272107,0.5327536755316523
1039415,0.5327513781308469
1551573,0.5327427373785261
1551875,0.5327427373785261
1283751,0.5327330755433664
1183537,0.5327235844585437
1113047,0.5327161363720034
1179918,0.5327080278477097
1037250,0.5327047052022885
1068736,0.5326879021857923
1324356,0.5326822206633478
1106068,0.5326749937143764
1205614,0.5326707233066025
1158968,0.5326670226045832
1266408,0.532663328146949
1336719,0.5326622552058331
1402045,0.5326469845211335
1005486,0.5326270086498947
1003540,0.5326270086498947
1018271,0.5326245588448228
1552842,0.5326184698891894
1552187,0.5326184698891894
1553484,0.5326164895749224
1073254,0.5326118704017276
1093382,0.5326118704017276
1065290,0.5326118704017276
1081921,0.5326118704017276
1072190,0.5326118704017276
1056259,0.5326118704017276
1436686,0.5326064588382778
1004083,0.5325999250460317
1519527,0.5325950082044496
1108095,0.5325920846295978
1164396,0.5325799129269829
1027526,0.5325782478732272
1373719,0.5325779267785865
1372123,0.5325779267785865
1335469,0.5325617023119418
1355682,0.532547738161156
1097540,0.5325377049153727
1281865,0.5325364654705684
1174246,0.5325328755394139
1320828,0.5325305795172472
1045354,0.5324915599873842
1071361,0.5324626260174906
1167298,0.53245652637529
1225425,0.532446024374423
1477149,0.5324436526191259
1377407,0.5324349833501411
1101368,0.5324335704686268
1227132,0.5324255941052972
1064058,0.532420213384326
1303558,0.5324176262100894
1321813,0.5324169161539729
1132853,0.5323681521554855
1063823,0.5323363569528827
1158894,0.5323315641371177
1157754,0.5323315641371177
1166175,0.5323315641371177
1059689,0.5323310614781837
1082762,0.5323263339497476
1088140,0.5323198877621287
1084767,0.5323198877621287
1270440,0.5323172594788655
1274840,0.5323172594788655
1274146,0.5323172594788655
1022520,0.5323160448774082
1057056,0.5322904501237141
1146483,0.5322885970838168
1149915,0.5322885970838168
1498791,0.5322885766629067
1089281,0.532280986532596
1035157,0.532280986532596
1036484,0.5322651473484757
1287325,0.5322643668744675
1552727,0.5322615372459013
1549406,0.5322615372459013
1550345,0.5322615372459013
1550253,0.5322615372459013
1549040,0.5322615372459013
1548360,0.5322615372459013
1551388,0.5322615372459013
1549445,0.5322615372459013
1553292,0.5322615372459013
1551632,0.5322615372459013
1553632,0.5322615372459013
1043089,0.5322570724578707
1290877,0.5322366193055416
1552771,0.5322249814301592
814113,0.5322249814301592
1297473,0.5322201965350476
1030569,0.5321981614053983
1339032,0.5321835741378712
1153693,0.532168315674653
1240006,0.5321598186835639
1549494,0.5321598093712097
1201128,0.5321588262089921
1182067,0.5321423625700289
1435606,0.5321227781145345
1042876,0.532105862560584
1302425,0.5321008171804501
1026874,0.5320934911435368
1049924,0.5320934911435368
1030806,0.5320934911435368
1036910,0.5320934911435368
1035699,0.5320927660577546
1157944,0.5320918904645964
1214346,0.5320895268285192
1149560,0.53207658990118
1143763,0.532074688164422
1030346,0.5320713607158304
1060082,0.5320606940500996
1195790,0.5320510292545656
1176401,0.5320404945596326
821190,0.5320388795551169
1065298,0.5320378071948334
1108783,0.5320297768706018
1019007,0.5319883932016677
1338010,0.5319857219400647
1051136,0.5319819363492271
1164585,0.5319692665889942
1168196,0.5319692665889942
1045558,0.5319676631178903
1457173,0.5319542135518954
390009,0.5319539048022073
1074636,0.5319455690380376
1028840,0.5319336136318472
1095338,0.531932782082306
1550296,0.5319302811488484
1350262,0.5319228947717428
1088400,0.5319160968140363
1313412,0.531915477082558
1548675,0.5319107380581554
1309376,0.5319105145242067
1287046,0.5319065823573351
1271572,0.5319065823573351
1285722,0.5319065823573351
1548949,0.5318905391211245
1347797,0.5318896352399249
1100747,0.5318771161007799
1321331,0.5318764137006019
1549854,0.5318646686131635
1285634,0.5318619811925737
1297265,0.5318534047805021
1038912,0.5318519606743904
1346029,0.5318499219726879
1106353,0.5318396012925255
1347216,0.531833699592488
1112264,0.5318325291499841
534259,0.5318304041602462
1340719,0.5318228292416646
1549501,0.531815600096775
1553081,0.531801194018985
1062255,0.5317955503645234
1049208,0.5317855778621031
1053336,0.5317855778621031
1552585,0.5317827218572678
1551336,0.5317827218572678
1549161,0.5317827218572678
1551645,0.5317827218572678
1548445,0.5317827218572678
1026780,0.5317809522143199
1055724,0.531780147055212
1553633,0.5317757155149578
1334895,0.5317646947133782
1343396,0.5317318158964043
1343387,0.5317318158964043
1093828,0.5317189413110797
1145422,0.5317176929829871
1140596,0.531716845020774
1213429,0.5317163301895051
1196657,0.5317155135318271
1514868,0.5317154873599883
1293601,0.5317139878502307
1302814,0.5317106757545973
1108748,0.5317083059445528
1321871,0.5317070309913159
1138190,0.531706769048177
1552953,0.5317062712487842
1553465,0.5317062712487842
1057600,0.5317021064486596
1042306,0.5316928254385469
1153747,0.5316890326437141
1216956,0.5316789151667476
1553339,0.5316778262500614
1125779,0.5316584644212164
1317256,0.5316465097661397
1042335,0.5316372065527333
1098344,0.5316358938827128
1168457,0.5316140427513415
1496687,0.5316041653975155
1213915,0.5315944489491914
1063825,0.5315943094089488
1032738,0.531588135307238
1291930,0.5315854903292436
1457025,0.5315665073057123
1085767,0.5315459990715761
1023279,0.5315459990715761
1092081,0.5315459990715761
1028591,0.5315459990715761
1025993,0.5315459990715761
1023746,0.5315459990715761
1030880,0.5315459990715761
716631,0.5315386676625209
1208564,0.5315385761487517
1032533,0.5315327097205061
1028359,0.5315327097205061
1368421,0.5315270585282362
1330092,0.53148655592119
1177495,0.5314681381934226
1212843,0.5314664801676539
1082900,0.5314638256834285
1272318,0.5314600195341955
1283393,0.5314600195341955
1283802,0.5314600195341955
1403918,0.5314578219837128
1045667,0.5314566681035187
1319846,0.531454755526835
1068726,0.531443929693692
1283297,0.5314414061715094
1320508,0.5314394186467337
1030641,0.5314355447907747
1108454,0.5314342439749249
1077782,0.5314308190079363
1259155,0.5314183301204852
1532080,0.5314127253520766
1363971,0.5314043598406651
1203569,0.5313913701904149
1190389,0.5313701228970724
1324901,0.5313580871346553
1147732,0.5313568329456411
1026127,0.5313563450240093
1288791,0.5313539273942044
1410651,0.5313531910902785
1037868,0.5313481802406035
1026010,0.5313311272666382
1029885,0.5313311272666382
1028095,0.5313311272666382
1131910,0.5313282837759706
1551485,0.5313205834362915
1200932,0.5313004518085284
1357201,0.5312699821617808
1115193,0.5312667570787735
1115622,0.5312667570787735
1550670,0.531242933298467
1033993,0.5312420086803329
1097669,0.5312093612117273
1085465,0.5312066601315316
1104533,0.5312066601315316
1043324,0.5312066601315316
1028964,0.5312066601315316
1100830,0.5312066601315316
1099565,0.5312066601315316
1049699,0.5312066601315316
1089698,0.5312066601315316
1024784,0.5312066601315316
1094162,0.5312066601315316
1096000,0.5312066601315316
1032843,0.5312066601315316
1035870,0.5312006034842177
1034871,0.5311881578581176
1069424,0.5311807484932097
1039751,0.5311575635347544
1143970,0.5311392577302638
1310245,0.5311374874653126
1360867,0.5311301419372303
1187873,0.5311256713694489
1176080,0.5311256713694489
1551761,0.5311235034750219
1553365,0.5311235034750219
1302419,0.5311230306401284
1041644,0.5311185102780447
1551543,0.531117571917234
1550947,0.531117571917234
1037189,0.5311125271309599
1553070,0.5311050226070878
1550191,0.5311050226070878
1547080,0.5311000916718019
1165613,0.5310947515735946
1096176,0.5310886817497178
1288014,0.5310883615205824
1160508,0.5310872864218205
1296252,0.5310868173552478
1059341,0.5310846348536092
1079559,0.5310698852500408
1087480,0.5310666218130603
1246687,0.5310559433562196
1224205,0.5310550668430798
1095657,0.531048418644517
1550178,0.5310121276058407
1552733,0.5310121276058407
1032119,0.5310082480801838
1169402,0.531001402768631
1128466,0.5309788294752914
1375572,0.5309740479167218
1156437,0.5309705338617056
1551681,0.5309660419749133
1282668,0.5309613321479009
1118252,0.530958669691514
1548883,0.5309566688705439
1518295,0.5309556755476281
1349717,0.5309499172914882
1319195,0.5309400123688481
1149782,0.5309342508039029
1288121,0.5309338791544672
1083016,0.530924558609371
1487554,0.530915781206629
1112133,0.5309068078343677
1200844,0.5309007506521494
1095987,0.5308827123824215
1045479,0.5308616192000727
1036535,0.5308526997330039
1085021,0.5308512246073384
1135595,0.5308432121083857
1043874,0.5308237566850811
1548968,0.530799615147552
1038216,0.5307790100661498
1549193,0.5307781566896685
1232323,0.5307746411430663
1064519,0.5307388559823635
1064511,0.5307250883459967
1048047,0.5307220121739133
1104408,0.5307176063667036
1034069,0.5307176063667036
1025840,0.5307176063667036
1025731,0.5307167828270759
1303491,0.5306716248547388
1550723,0.5306655883455663
1021165,0.5306557051092994
1220597,0.5306521519937598
1309570,0.5306421371393165
1550665,0.5306413846692402
1550949,0.5306413846692402
1024500,0.5306392975192954
1032702,0.5306392975192954
860681,0.5306340230663776
1548909,0.5306327874200266
1155932,0.5306324029287592
1550469,0.5306049450963352
1075487,0.530603816934705
1155833,0.5305944834919957
1437307,0.530579889335376
1122910,0.5305638864276238
1302202,0.5305620333038789
1026510,0.5305549504857745
1025987,0.5305549504857745
1036626,0.5305549504857745
1345430,0.5305496245533871
1404777,0.5305473561575511
1186659,0.5305418502074406
431167,0.5305255371693227
1507572,0.5305075505553789
1438514,0.5305057008064705
1347691,0.5305029518224222
1532799,0.5304944087903583
1552283,0.530492730670789
1548868,0.5304798672013235
1552285,0.5304777369212014
1024680,0.530474833791977
1041093,0.530474833791977
1400990,0.5304712270430194
1024590,0.5304699689212179
1117459,0.5304674510686195
1335038,0.5304663245212015
1001599,0.5304653993837061
1362940,0.53045470549389
1187597,0.5304509191807948
1174528,0.5304446937431404
1377552,0.5304297077266128
1287633,0.5304241031039632
1185140,0.5304217451783119
1274043,0.5304202477726769
1176304,0.5303898735096836
1152214,0.5303804700979328
1145889,0.5303804700979328
1145225,0.5303804700979328
1216061,0.5303671647762093
894435,0.5303663836650452
1284377,0.5303638047573965
1196343,0.5303600387944314
1125145,0.5303596615599168
1282605,0.530356186412568
1277182,0.530356186412568
1280569,0.530356186412568
1335058,0.5303350955615797
1080735,0.530323276245815
1222620,0.5303199543019389
1149121,0.53031085670945
1162617,0.5303096169431193
1192264,0.5303002383038004
1355219,0.5302885929966085
1312775,0.5302802814214541
1303523,0.5302802814214541
1040332,0.530271903533606
1296354,0.5302543394977765
1276479,0.5302486296435845
1193311,0.5302414723903541
1157739,0.5302326281658881
1087412,0.5302306663749732
1179781,0.5302268696902385
1553009,0.5302114784708382
1550881,0.5302108961568819
1118054,0.5302102981829785
1270263,0.5301982733575118
1074545,0.530195633368159
1548577,0.5301838173958147
1029537,0.5301783743755205
1354799,0.5301742835942552
1055779,0.5301711034458967
1551088,0.5301706764108335
663346,0.530161127946786
1548999,0.530161127946786
1029807,0.5301488396072846
1318587,0.5301361821208911
1368480,0.530134843499317
1547305,0.5301253179595329
1152939,0.5301038776273543
1223738,0.5301001969780487
1025505,0.5300929031283097
1339112,0.530086946050362
1264914,0.5300729296610849
1448146,0.530071104341166
1548990,0.5300704858679393
1046684,0.5300580906695967
1088891,0.5300580906695967
1472872,0.5300538523715573
1045685,0.5300526363023487
1210665,0.5300486866953692
1090059,0.5300431709859138
1037255,0.5300431709859138
1099489,0.5300431709859138
1538253,0.5300372278049148
1220951,0.5300167543525581
1239193,0.5300068089901199
1483119,0.5300028046382735
1475024,0.5300028046382735
1432506,0.5299903928188909
1074816,0.5299828899568345
1049423,0.5299774253768958
1033937,0.5299774253768958
1550261,0.529970619895344
1548962,0.529970619895344
1095333,0.5299573578821051
1285277,0.5299443020000161
1281425,0.5299443020000161
1046395,0.5299134486363963
1552153,0.5299114634689392
1171077,0.5299052261327011
1170462,0.5299052261327011
1357401,0.52989731812888
1355769,0.52989731812888
1348325,0.52989731812888
1088271,0.529892003213161
1239755,0.529891160519851
1365855,0.5298672331712415
1364826,0.5298672331712415
1368566,0.5298672331712415
1285648,0.5298521340977409
1551227,0.5298460440823809
854994,0.5298406528030568
842257,0.5298385980372503
1082159,0.5298384803623749
1548761,0.5298365366561364
1268921,0.5298259490686483
1160831,0.5298130309426391
1158414,0.529807347698584
1163122,0.529807347698584
1163374,0.529807347698584
1163482,0.529807347698584
1157895,0.529807347698584
1158586,0.529807347698584
1157719,0.529807347698584
1163087,0.529807347698584
1283655,0.5298015278885938
1273229,0.5298015278885938
1271258,0.5298015278885938
1278357,0.5298015278885938
1269576,0.5298015278885938
1281411,0.5298015278885938
1371472,0.5297813994967236
1015607,0.5297698324514417
1112629,0.5297523313262483
1032856,0.5297498284091736
1013454,0.5297451950005339
1333225,0.5297421370622264
1244856,0.5297278175864532
1117785,0.529718727433998
1208634,0.5297184694764627
1141949,0.5297117925540629
1062822,0.5297001619416825
1030703,0.5296998342688951
1046143,0.5296998342688951
1032552,0.5296998342688951
1024290,0.5296998342688951
1165091,0.5296938022016255
1552313,0.5296925998525105
1204305,0.5296866317935526
1153326,0.5296865255990219
1551519,0.5296508905594938
1194241,0.5296327311357069
1212516,0.5296313430693333
1107452,0.5296059822063732
1459697,0.5295962883602121
1553050,0.5295934375759922
1553654,0.5295934375759922
1551655,0.5295934375759922
1549595,0.5295793274434608
1074811,0.5295659260191798
1550741,0.5295470137580631
1516443,0.5295241792025783
1553338,0.5295163326087249
1552122,0.5295163326087249
1032582,0.5295158234375196
1030084,0.5295158234375196
1287016,0.5295104470031914
1548404,0.5295102842149886
1551241,0.5295102842149886
1551169,0.5295102842149886
1550021,0.5295102842149886
1551889,0.5295102842149886
1553184,0.5295102842149886
1088583,0.5295077236477901
1207516,0.5295042948685148
1336519,0.529501011257326
1156762,0.5294786205886555
1048913,0.5294785938577274
1289334,0.5294778962346531
1289135,0.5294778962346531
1294125,0.5294778962346531
1381647,0.5294333177526304
1281855,0.5294287685550213
1466487,0.5294276779829953
1271469,0.5294262789467332
1286765,0.5294262789467332
1327236,0.5294202853522373
1547624,0.5294058066004605
1080620,0.5294018187389142
1387530,0.5293891437685403
1099365,0.5293824800238862
1017403,0.5293808544368708
1030399,0.5293766322549736
1274894,0.5293760664133971
1028249,0.5293732264533572
1134863,0.5293706500920831
1318215,0.5293648364962125
1552499,0.5293407979695532
1553164,0.5293407979695532
1074042,0.5293359288498858
1072817,0.5293322646315164
1024586,0.5292955660936923
1024926,0.5292941169735585
1546485,0.5292884203724787
1342480,0.5292743155091284
1348067,0.5292665445484719
1351054,0.5292665445484719
1346246,0.5292665445484719
1362122,0.5292665445484719
1349921,0.5292665445484719
1355555,0.5292665445484719
1355558,0.5292665445484719
1358147,0.5292665445484719
1358897,0.5292665445484719
1529943,0.5292645637545926
1073398,0.5292477259590246
1208037,0.5292464560826153
1202488,0.5292464559327136
1045720,0.5292410365809194
717673,0.5292371733043928
1155442,0.5292297502941865
1364919,0.5292077105425133
1212955,0.5291658194508481
1180353,0.5291607556452249
1064494,0.5291545999951804
1103071,0.5291484072847543
1082735,0.5291408230724256
1551130,0.5291308325991821
815464,0.529117407994918
1286005,0.5291147182176718
1259656,0.5291101774547969
1007743,0.5290984361498119
1229126,0.5290909235794868
1036222,0.5290869503913419
1156203,0.5290806308108994
1289555,0.5290790005528034
1292592,0.5290790005528034
1087505,0.5290664292687877
1215087,0.529066265467874
1485256,0.5290529635745504
1484560,0.5290502047367014
1080369,0.5290410613151934
1224042,0.5290293598803709
1025647,0.5290262909590333
1408104,0.5290226454145396
1529618,0.5290149482548618
1036828,0.5289895491687369
1026112,0.5289895491687369
1029832,0.5289895491687369
1027771,0.5289895491687369
1026788,0.5289895491687369
1027753,0.5289895491687369
1026434,0.5289895491687369
1046550,0.5289895491687369
1025866,0.5289895491687369
1023756,0.5289895491687369
1036175,0.5289895491687369
1025982,0.5289895491687369
1047150,0.5289895491687369
1035135,0.5289895491687369
1047099,0.5289895491687369
1028139,0.5289895491687369
1045288,0.5289895491687369
1028636,0.5289895491687369
1046256,0.5289895491687369
1023250,0.5289895491687369
1045760,0.5289895491687369
1037329,0.5289895491687369
1025456,0.5289895491687369
1032822,0.5289895491687369
1045454,0.5289895491687369
1037464,0.5289895491687369
1024484,0.5289895491687369
1024364,0.5289895491687369
1026641,0.5289895491687369
1030808,0.5289895491687369
1030170,0.5289895491687369
1049634,0.5289895491687369
1049559,0.5289895491687369
1025715,0.5289895491687369
1026958,0.5289895491687369
1048882,0.5289895491687369
1038344,0.5289895491687369
1347419,0.528984345156666
1032571,0.5289825588589129
1037370,0.5289825588589129
1029792,0.5289825588589129
1041744,0.5289825588589129
1035430,0.5289825588589129
1436375,0.5289784466931112
1155921,0.5289584207127357
1311509,0.5289477610385426
1086165,0.5289440241894213
1036750,0.5289386050609634
1064828,0.5289216541161242
1141315,0.5289170987827787
1289242,0.5289155221012061
1070437,0.5289142522514922
1031770,0.5289126618413303
1025640,0.5288960137826616
1362427,0.5288948473777872
1552788,0.5288917438459948
1552298,0.5288917438459948
1553582,0.5288917438459948
1063198,0.5288738096402501
1028739,0.5288632158872979
1026168,0.5288632158872979
1050154,0.528859267534291
1201363,0.5288571820094343
1221161,0.5288549010313048
1550824,0.5288408411301653
1545932,0.5288381879315404
1279185,0.5288192984415871
1061573,0.5288169591174399
1549645,0.5288101350118835
1551483,0.5288086906324516
1551502,0.5288086906324516
1351414,0.5287941285255708
1546386,0.5287893724159459
1198852,0.5287883540192811
1197763,0.5287847229686103
1341584,0.5287740475174866
1221009,0.5287615493734346
1500936,0.5287583399035376
1207852,0.5287565378685725
1161462,0.5287532658496498
1307208,0.5287530650592406
1219360,0.5287516834684243
1177006,0.5287402255680838
1312249,0.5287311940268087
1552871,0.5287153182636278
1552744,0.5287153182636278
1553612,0.5287153182636278
1551620,0.5287153182636278
1549888,0.5287153182636278
1552758,0.5287153182636278
1550538,0.5287153182636278
1549912,0.5287153182636278
1365244,0.5287086994593762
1293551,0.5287071663992639
1289536,0.5286939921768361
1309497,0.5286854267985258
1550389,0.5286826965898636
1377755,0.528671559645742
1271753,0.5286650635536126
1273264,0.5286650635536126
1067911,0.5286645797421997
1253748,0.5286612368344255
1320965,0.5286444586141986
1140874,0.5286441194210946
1509353,0.5286265102104584
1156419,0.5286089054015176
1155746,0.5286089054015176
1333425,0.5286005191623766
1090900,0.5285820120340675
1107242,0.5285809449384137
1122005,0.5285732078701122
1154589,0.5285664246205036
1204576,0.5285629093838881
1548948,0.5285495686572252
1552639,0.5285495686572252
1548347,0.5285495686572252
1537174,0.5285441748096683
1435519,0.5285263397297657
1553137,0.5285239028132594
1368817,0.5285192166198074
1550944,0.5285176587359454
1553490,0.5285176587359454
1548526,0.5285176587359454
1095760,0.5285001028181223
1392685,0.5284894146870762
1221947,0.5284841652571199
1483653,0.528479020272543
1336359,0.5284697793013112
1257875,0.5284674630623614
1381936,0.5284539070032489
1155728,0.5284432084234847
1014984,0.5284361449035254
1016445,0.5284361449035254
1025157,0.5284328744913215
1188444,0.5284228128335992
1354669,0.5284166909931222
1157554,0.5283686434586206
1234148,0.5283670306500566
1284064,0.5283528176740911
1502439,0.5283498950150848
1327748,0.5283498495941665
1064030,0.5283411135319953
1552353,0.5283325671670919
1549196,0.5283325671670919
1293868,0.5283290933244189
1292468,0.5283290933244189
1477313,0.5283282609107599
1158360,0.5283199217824462
1117102,0.5283145637887572
1304656,0.528309876172636
1158268,0.5283027709578542
1534763,0.5282953709947006
1362585,0.5282898491896062
1093843,0.5282852134124936
1394230,0.5282851198765508
1068421,0.5282816952960696
1090123,0.5282767952157618
1163121,0.5282721127125103
1273450,0.5282468481084692
1088671,0.528246741141426
1529368,0.5282425916344429
1322340,0.5282356075328518
1549160,0.5282313634105161
1060229,0.5282248171019938
1029924,0.5282194718439389
1032517,0.5282194718439389
1103294,0.5282167622119431
1025893,0.5282167622119431
1024815,0.5282167622119431
1038397,0.5282167622119431
1024959,0.5282167622119431
1035759,0.5282167622119431
1026452,0.5282167622119431
1036749,0.5282167622119431
1276810,0.5282095348565639
1285460,0.5282095348565639
1553103,0.528204954739936
1277961,0.5282043825166024
1357087,0.5282025103242556
1072694,0.5282000020643118
1101467,0.5281956510235946
1290790,0.5281869917753803
1271582,0.528182174317253
1021114,0.5281697027775294
1495616,0.5281684569048057
1420831,0.5281667104414354
1097578,0.5281628929294013
1228731,0.5281571975034322
1544916,0.5281548302118231
1360105,0.5281509536644708
1103754,0.5281464521879822
1194343,0.5281368459460835
1553599,0.5281273472074084
1029956,0.528122246980593
1143950,0.5281201212742939
1465702,0.5281177335628687
1037232,0.5281145853691348
1044778,0.5281113068445497
1552036,0.5281098776481398
1273562,0.528086197113845
1396866,0.5280855146408246
1400262,0.5280612999261534
1102731,0.5280591416612073
1172192,0.5280576458555959
1030059,0.5280340470358406
1023365,0.5280124315504174
1075372,0.5280106175538598
1551228,0.528009300882865
1544856,0.5280083476309092
1270634,0.528007317077987
1548972,0.5279996668654815
1538769,0.5279981706198207
1543372,0.5279588330941514
1156363,0.527950416545216
1175045,0.5279489750399234
1012054,0.5279464212864582
1352788,0.5279229058403329
1025490,0.5279123562967117
1545748,0.5279107126321063
1123759,0.5278990746222525
1278326,0.5278751123179874
1419512,0.5278682884707205
1030848,0.5278631986304542
1171047,0.5278592477444837
1147087,0.5278557078111209
1144939,0.5278557078111209
1145199,0.5278557078111209
1147046,0.5278557078111209
1145158,0.5278557078111209
1144399,0.5278557078111209
1144426,0.5278557078111209
1140630,0.5278557078111209
1144254,0.5278557078111209
1144675,0.5278557078111209
1148424,0.5278557078111209
1144346,0.5278557078111209
1144557,0.5278557078111209
1145676,0.5278557078111209
1144065,0.5278557078111209
1143385,0.5278557078111209
1143735,0.5278557078111209
1146026,0.5278557078111209
1143118,0.5278557078111209
1150122,0.5278557078111209
1101728,0.5278372081630437
1550005,0.5278283742343128
1326438,0.5278275436484644
1041647,0.527808013764594
1047978,0.5277997369235511
1030637,0.5277939622742465
1273956,0.5277879443313431
1233264,0.5277779639032324
1278345,0.5277669629367663
1274371,0.5277669629367663
1278592,0.5277669629367663
1024297,0.527761701779198
1089189,0.527761701779198
1045522,0.5277599478849889
1030864,0.5277599478849889
1046678,0.5277599478849889
1374631,0.5277587078339032
1545568,0.5277266939743015
1549133,0.5277238827194648
1549833,0.5277238827194648
1551050,0.5277238827194648
1098036,0.5277225482783279
1540821,0.5277182481635723
1553284,0.5277107841946144
1548576,0.5277107841946144
1553645,0.5277107841946144
1090147,0.527697733747752
1099396,0.5276928352838367
1548773,0.5276797814486234
1190580,0.5276773697668214
1205602,0.5276773697668214
1191694,0.5276773697668214
1045273,0.5276730431173433
1437557,0.5276714295558016
1330969,0.5276685484173088
1355938,0.5276624053477975
1025263,0.5276526311682124
